"date","state","dataQualityGrade","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease","stateLong"
"2020-03-18","NV","",2,NA,1,NA,NA,NA,NA,0,NA,NA,168,0,NA,NA,NA,NA,NA,78,78,5,0,NA,NA,NA,NA,NA,NA,4046,1056,4046,1056,NA,NA,NA,NA,NA,0,NA,0,"Nevada"
"2020-03-18","NY","",12,NA,5,NA,NA,NA,416,0,NA,NA,12215,6709,NA,NA,NA,NA,NA,2382,NA,682,0,NA,NA,NA,NA,NA,NA,NA,0,14597,7391,NA,NA,NA,NA,NA,0,NA,0,"New York"
"2020-03-18","OH","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,140,0,NA,NA,NA,NA,NA,88,88,21,0,NA,NA,NA,NA,NA,NA,NA,0,228,21,NA,NA,NA,NA,NA,0,NA,0,"Ohio"
"2020-03-18","OK","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,378,131,NA,NA,NA,NA,NA,29,NA,12,0,NA,NA,NA,NA,NA,NA,NA,0,407,143,NA,NA,NA,NA,NA,0,NA,0,"Oklahoma"
"2020-03-18","OR","",3,NA,3,NA,NA,NA,NA,0,NA,NA,1118,429,NA,NA,NA,NA,NA,75,NA,28,0,NA,NA,NA,NA,NA,NA,NA,0,1193,457,NA,NA,NA,NA,NA,0,NA,0,"Oregon"
"2020-03-18","PA","",1,NA,1,NA,NA,NA,NA,0,NA,NA,1187,308,NA,NA,NA,NA,NA,133,NA,37,0,NA,NA,NA,NA,NA,NA,NA,0,1320,345,NA,NA,NA,NA,1320,345,NA,0,"Pennsylvania"
"2020-03-18","PR","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,31,18,NA,NA,NA,NA,NA,5,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,36,18,NA,NA,NA,NA,NA,0,NA,0,NA
"2020-03-18","RI","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,719,111,NA,NA,753,NA,NA,44,44,11,0,NA,NA,NA,NA,52,NA,673,174,673,174,NA,NA,NA,NA,763,122,805,128,"Rhode Island"
"2020-03-18","SC","",1,NA,0,NA,NA,NA,NA,0,NA,NA,583,272,NA,NA,NA,NA,NA,60,60,27,0,NA,NA,NA,NA,NA,NA,NA,0,643,299,NA,NA,NA,NA,NA,0,NA,0,"South Carolina"
"2020-03-18","SD","",1,NA,1,NA,NA,NA,NA,0,NA,NA,551,0,NA,NA,NA,NA,NA,11,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,562,0,NA,NA,NA,NA,562,0,NA,0,"South Dakota"
"2020-03-18","TN","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,349,19,NA,NA,NA,NA,NA,98,NA,25,0,NA,NA,NA,NA,NA,NA,NA,0,447,44,NA,NA,NA,NA,NA,0,NA,0,"Tennessee"
"2020-03-18","TX","",2,NA,1,NA,NA,NA,NA,0,NA,NA,1824,620,NA,NA,NA,NA,NA,83,83,19,0,NA,NA,NA,NA,NA,NA,NA,0,1907,639,NA,NA,NA,NA,NA,0,NA,0,"Texas"
"2020-03-18","UT","",0,NA,0,NA,NA,NA,NA,0,NA,NA,1423,449,NA,NA,1965,NA,NA,63,63,12,0,NA,NA,NA,NA,90,NA,NA,0,2055,553,NA,NA,NA,NA,1486,461,2055,553,"Utah"
"2020-03-18","VA","",1,NA,0,NA,NA,NA,NA,0,NA,NA,1201,240,NA,NA,NA,NA,NA,77,NA,10,0,NA,NA,NA,NA,2142,NA,7376,224,7376,224,NA,NA,NA,NA,NA,0,NA,0,"Virginia"
"2020-03-18","VI","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,2,0,NA,NA,NA,NA,NA,0,NA,0,NA
"2020-03-18","VT","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,637,56,NA,NA,NA,NA,NA,21,NA,2,0,NA,NA,NA,NA,NA,NA,NA,0,811,262,NA,NA,NA,NA,NA,0,811,262,"Vermont"
"2020-03-18","WA","",82,NA,4,NA,NA,NA,NA,0,NA,NA,32561,4537,NA,NA,NA,NA,NA,2135,2135,289,0,NA,NA,NA,NA,NA,NA,34696,4826,34696,4826,NA,NA,NA,NA,33894,4740,NA,0,"Washington"
"2020-03-18","WI","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,1577,539,NA,NA,NA,NA,NA,121,106,38,0,NA,NA,NA,NA,NA,NA,2130,810,2130,810,NA,NA,NA,NA,NA,0,NA,0,"Wisconsin"
"2020-03-18","WV","",0,NA,0,NA,NA,NA,NA,0,NA,NA,122,42,NA,NA,NA,NA,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,123,43,NA,NA,NA,NA,NA,0,NA,0,"West Virginia"
"2020-03-18","WY","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,178,83,NA,NA,NA,NA,NA,15,16,5,0,NA,NA,NA,NA,NA,NA,NA,0,193,88,NA,NA,NA,NA,NA,0,NA,0,"Wyoming"
"2020-03-17","AK","",0,NA,0,NA,NA,NA,NA,0,NA,NA,334,191,NA,NA,NA,NA,NA,3,3,2,0,NA,NA,NA,NA,NA,NA,NA,0,337,193,NA,NA,NA,NA,NA,0,337,193,"Alaska"
"2020-03-17","AL","",0,NA,0,NA,NA,NA,NA,0,NA,NA,28,0,NA,NA,NA,NA,NA,36,36,8,0,NA,NA,NA,NA,NA,NA,NA,0,64,8,NA,NA,NA,NA,NA,0,64,8,"Alabama"
"2020-03-17","AR","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,197,65,NA,NA,NA,NA,NA,22,22,0,0,NA,NA,NA,NA,NA,NA,NA,0,219,65,NA,NA,NA,NA,NA,0,219,65,"Arkansas"
"2020-03-17","AS","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,NA
"2020-03-17","AZ","",0,NA,0,NA,55,55,NA,13,NA,NA,142,17,NA,NA,NA,NA,NA,20,NA,2,0,NA,NA,NA,NA,NA,NA,NA,0,162,19,NA,NA,NA,NA,162,19,NA,0,"Arizona"
"2020-03-17","CA","",11,NA,5,NA,NA,NA,NA,0,NA,NA,7981,0,NA,NA,NA,NA,NA,483,NA,148,0,NA,NA,NA,NA,NA,NA,NA,0,8464,148,NA,NA,NA,NA,NA,0,8464,148,"California"
"2020-03-17","CO","",1,NA,0,NA,NA,NA,NA,0,NA,NA,1056,429,NA,NA,NA,NA,NA,160,NA,29,0,NA,NA,NA,NA,NA,NA,1007,303,1007,303,NA,NA,NA,NA,NA,0,NA,0,"Colorado"
"2020-03-17","CT","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,125,0,NA,NA,NA,NA,NA,41,NA,15,0,NA,NA,NA,NA,NA,NA,NA,0,166,15,NA,NA,NA,NA,NA,0,NA,0,"Connecticut"
"2020-03-17","DC","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,104,8,NA,NA,NA,NA,NA,22,NA,5,0,NA,NA,NA,NA,NA,NA,126,13,126,13,NA,NA,NA,NA,NA,0,NA,0,"District of Columbia"
"2020-03-17","DE","",0,0,0,0,NA,NA,NA,0,NA,NA,36,0,NA,NA,NA,NA,NA,16,NA,8,0,NA,NA,NA,NA,2,NA,351,231,351,231,NA,NA,NA,NA,NA,0,NA,0,"Delaware"
"2020-03-17","FL","",6,NA,2,NA,NA,NA,NA,0,NA,NA,940,256,NA,NA,NA,NA,NA,149,NA,27,0,NA,NA,NA,NA,NA,NA,1912,591,1912,591,NA,NA,NA,NA,NA,0,NA,0,"Florida"
"2020-03-17","GA","",1,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,146,NA,25,0,NA,NA,NA,NA,NA,NA,NA,0,146,25,NA,NA,NA,NA,NA,0,146,25,"Georgia"
"2020-03-17","GU","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,41,18,NA,NA,NA,NA,NA,5,NA,2,0,NA,NA,NA,NA,NA,NA,NA,0,46,20,NA,NA,NA,NA,NA,0,NA,0,NA
"2020-03-17","HI","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,10,NA,3,0,NA,NA,NA,NA,10,NA,306,117,306,117,NA,NA,NA,NA,NA,0,NA,0,"Hawaii"
"2020-03-17","IA","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,83,0,NA,NA,NA,NA,NA,23,23,1,0,NA,NA,NA,NA,NA,NA,NA,0,106,1,NA,NA,NA,NA,NA,0,NA,0,"Iowa"
"2020-03-17","ID","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,346,81,NA,NA,NA,NA,NA,7,NA,2,0,NA,NA,NA,NA,NA,NA,NA,0,353,83,NA,NA,NA,NA,353,83,NA,0,"Idaho"
"2020-03-17","IL","",1,NA,1,NA,NA,NA,NA,0,NA,NA,1340,408,NA,NA,NA,NA,NA,159,NA,66,0,NA,NA,NA,NA,NA,NA,NA,0,1499,474,NA,NA,NA,NA,NA,0,NA,0,"Illinois"
"2020-03-17","IN","",2,NA,1,NA,NA,NA,NA,0,NA,NA,129,14,NA,NA,NA,NA,NA,30,NA,6,0,NA,NA,NA,NA,160,NA,NA,0,1807,685,NA,NA,NA,NA,NA,0,1807,685,"Indiana"
"2020-03-17","KS","",1,NA,0,NA,NA,NA,NA,0,NA,NA,382,216,NA,NA,NA,NA,NA,15,NA,4,0,NA,NA,NA,NA,NA,NA,NA,0,397,220,NA,NA,NA,NA,NA,0,NA,0,"Kansas"
"2020-03-17","KY","",1,NA,0,NA,NA,NA,NA,0,NA,NA,295,61,NA,NA,NA,NA,NA,22,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,317,62,NA,NA,NA,NA,NA,0,317,62,"Kentucky"
"2020-03-17","LA","",4,NA,2,NA,NA,NA,NA,0,NA,NA,286,98,NA,NA,NA,NA,NA,137,137,22,0,NA,NA,NA,NA,NA,NA,NA,0,423,120,NA,NA,NA,NA,NA,0,NA,0,"Louisiana"
"2020-03-17","MA","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,1633,434,NA,NA,NA,NA,NA,118,NA,21,0,NA,NA,NA,NA,787,NA,NA,0,9145,2790,NA,NA,NA,NA,NA,0,9145,2790,"Massachusetts"
"2020-03-17","MD","",NA,NA,-2,NA,NA,NA,NA,0,NA,NA,94,0,NA,NA,NA,NA,NA,57,57,20,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,"Maryland"
"2020-03-17","ME","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,1303,539,NA,NA,NA,NA,NA,32,32,15,0,NA,NA,NA,NA,NA,NA,NA,0,1335,554,NA,NA,NA,NA,NA,0,NA,0,"Maine"
"2020-03-17","MI","",2,4,2,1,NA,NA,NA,0,NA,NA,879,607,NA,NA,879,NA,NA,3659,3632,764,0,NA,NA,NA,NA,221,NA,NA,0,4538,1371,NA,NA,NA,NA,NA,0,1100,1100,"Michigan"
"2020-03-17","MN","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,2276,437,NA,NA,NA,NA,NA,246,246,67,0,NA,NA,NA,NA,NA,NA,2522,504,2522,504,NA,NA,NA,NA,NA,0,NA,0,"Minnesota"
"2020-03-17","MO","",0,NA,0,NA,NA,NA,NA,0,NA,NA,207,43,NA,NA,365,NA,NA,8,8,2,0,NA,NA,NA,NA,39,NA,NA,0,405,118,NA,NA,NA,NA,NA,0,405,118,"Missouri"
"2020-03-17","MP","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,0,NA
"2020-03-17","MS","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,368,91,NA,NA,NA,NA,NA,21,NA,9,0,NA,NA,NA,NA,NA,NA,NA,0,389,100,NA,NA,NA,NA,NA,0,NA,0,"Mississippi"
"2020-03-17","MT","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,303,105,NA,NA,NA,NA,NA,8,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,311,106,NA,NA,NA,NA,NA,0,NA,0,"Montana"
"2020-03-17","NC","",0,NA,0,NA,NA,NA,NA,0,NA,NA,474,178,NA,NA,NA,NA,NA,40,NA,7,0,NA,NA,NA,NA,NA,NA,NA,0,514,185,NA,NA,NA,NA,NA,0,NA,0,"North Carolina"
"2020-03-17","ND","",0,NA,0,NA,NA,NA,NA,0,NA,NA,220,97,NA,NA,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,130,34,130,34,NA,NA,NA,NA,127,34,143,34,"North Dakota"
"2020-03-17","NE","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,206,36,NA,NA,351,NA,NA,21,NA,3,0,NA,NA,NA,NA,6,NA,NA,0,376,76,NA,NA,NA,NA,NA,0,376,76,"Nebraska"
